train_0,train_1,train_2,train_3,train_4,valid_0,valid_1,valid_2,valid_3,valid_4,test_0,test_1,test_2,test_3,test_4,
737,-1.287277317,-2.18627646,0,-2.32197897,-2.351117945,0,0,-0.948148217,0,0,0,0,0,0,0
738,-0.879342027,-0.778127656,0,-1.914897833,-1.712646804,0,0,-0.293553925,0,0,0,0,0,0,0
739,-2.702608225,-1.447287331,0,-2.343465557,-1.7999476,0,0,-1.740882163,0,0,0,0,0,0,0
740,-2.253749318,0.00740571,0,-1.896581526,-0.884741044,0,0,-1.238160257,0,0,0,0,0,0,0
741,-2.589777443,-0.829145398,0,-1.810631657,-1.850324483,0,0,0.145603428,0,0,0,0,0,0,0
742,-3.547055709,-2.049476199,0,-3.381485975,-3.077021358,0,0,-1.958599257,0,0,0,0,0,0,0
743,-3.145059905,-2.100097461,0,-3.436865687,-2.667254691,0,0,-1.303529696,0,0,0,0,0,0,0
744,-3.129666762,-1.684892969,0,-3.116206071,-3.032401948,0,0,-1.168030119,0,0,0,0,0,0,0
745,-0.818282261,0.434534922,0,-1.051880083,-0.611520386,0,0,0.280404863,0,0,0,0,0,0,0
746,-2.055829272,-1.479346147,0,-1.770844793,-2.471021545,0,0,-1.196070561,0,0,0,0,0,0,0
747,-2.789811661,-2.156168375,0,-2.459064469,-2.454335442,0,0,-0.273907022,0,0,0,0,0,0,0
748,-2.479991527,-1.780369515,0,-2.560401323,-1.866834927,0,0,-1.099977007,0,0,0,0,0,0,0
749,-3.329446093,-2.372496419,0,-2.805725722,-2.714683776,0,0,-0.401361055,0,0,0,0,0,0,0
750,-1.2038903,-0.87942492,0,-0.379483852,-0.667662659,0,0,0.217426624,0,0,0,0,0,0,0
751,-2.360795159,-1.940968385,0,-2.070100422,-2.371103263,0,0,-0.591597042,0,0,0,0,0,0,0
752,-2.913519754,-1.918904476,0,-2.235627928,-2.616460116,0,0,-0.151269798,0,0,0,0,0,0,0
753,-0.188331738,-0.215957909,0,-2.241778851,-1.230096922,0,0,-1.360551929,0,0,0,0,0,0,0
754,1.427821951,1.123032408,0,0.851931982,1.010865164,0,0,-0.059174089,0,0,0,0,0,0,0
755,-1.368454366,-0.932116756,0,-0.090391655,-0.213934059,0,0,-0.538299341,0,0,0,0,0,0,0
756,-0.727210989,-0.531227207,0,-0.527447739,-1.986842046,0,0,0.740659752,0,0,0,0,0,0,0
757,-2.69825124,-2.33597055,0,-3.043451302,-2.54063184,0,0,-2.451861641,0,0,0,0,0,0,0
758,-2.253034558,-1.152193966,0,-2.81930264,-1.227342281,0,0,-1.102138295,0,0,0,0,0,0,0
759,-3.286644912,-2.786683023,0,-3.330300295,-3.293622715,0,0,-2.298253479,0,0,0,0,0,0,0
760,-1.79539609,-1.36688252,0,-2.284698262,-1.829427924,0,0,-0.174784145,0,0,0,0,0,0,0
761,-1.084139485,-1.634202499,0,-0.789780626,-1.630640626,0,0,-0.561879377,0,0,0,0,0,0,0
762,-1.864820657,-1.857942071,0,-1.768531013,-0.985340557,0,0,-1.380926299,0,0,0,0,0,0,0
763,-0.863788962,-0.876957278,0,-1.051430426,-1.249685955,0,0,1.327981186,0,0,0,0,0,0,0
764,-2.79870393,-1.620012679,0,-1.94151638,-1.394771643,0,0,-0.972016816,0,0,0,0,0,0,0
765,-1.65680717,-0.437723875,0,-1.361752515,-0.955897574,0,0,1.118117065,0,0,0,0,0,0,0
766,-0.264836454,-1.425495367,0,-1.723084917,-0.608990574,0,0,0.249514179,0,0,0,0,0,0,0
767,-1.77261488,-1.809181414,0,-2.367971888,-2.472239139,0,0,0.166176624,0,0,0,0,0,0,0
768,-1.235756936,-0.901635456,0,-1.361766005,-1.01688344,0,0,-1.32883935,0,0,0,0,0,0,0
769,-2.049887538,-0.640089664,0,-1.307122264,-0.890952182,0,0,-0.6224541,0,0,0,0,0,0,0
770,-2.13917191,-0.931668663,0,-0.723521061,-1.045424566,0,0,-0.268473988,0,0,0,0,0,0,0
771,-1.689601665,-1.053457208,0,-1.123138471,-1.614180036,0,0,0.34967948,0,0,0,0,0,0,0
772,-2.038692045,-0.107210798,0,-0.661050739,-0.832317634,0,0,0.499336033,0,0,0,0,0,0,0
773,-2.293461695,-1.648247647,0,-2.060568662,-2.104408307,0,0,-1.431044726,0,0,0,0,0,0,0
774,-1.383246531,-2.152442474,0,-1.050038052,-1.580460615,0,0,-0.854160624,0,0,0,0,0,0,0
775,-1.080381913,0.21435957,0,-0.217294369,-0.040349474,0,0,0.19515646,0,0,0,0,0,0,0
776,-2.535136538,-1.514809651,0,-1.316396546,-1.394361477,0,0,-0.459129524,0,0,0,0,0,0,0
777,-2.714804597,-2.387025828,0,-2.220350914,-2.667598093,0,0,-2.299177427,0,0,0,0,0,0,0
778,-1.674302559,-1.683389549,0,-2.050780988,-1.907070079,0,0,0.434774218,0,0,0,0,0,0,0
779,-3.282014076,-2.768482747,0,-2.805322204,-2.874058404,0,0,-1.359214296,0,0,0,0,0,0,0
780,-2.103794622,-0.724658108,0,-1.52418149,-1.414170842,0,0,-1.118209248,0,0,0,0,0,0,0
781,-2.606910956,-1.626054707,0,-3.088364456,-2.220647297,0,0,0.185282373,0,0,0,0,0,0,0
782,-2.812707729,-2.357896042,0,-2.707327087,-1.909866166,0,0,-1.089334397,0,0,0,0,0,0,0
783,-0.833936205,-1.334616861,0,-1.259588194,-2.063772373,0,0,-1.537812366,0,0,0,0,0,0,0
784,-1.401805654,-1.042127795,0,-2.237875042,-2.531649346,0,0,-0.836753211,0,0,0,0,0,0,0
785,-2.140605145,-1.720303884,0,-2.313960013,-2.041856265,0,0,0.28436615,0,0,0,0,0,0,0
786,-1.728199086,0.077221479,0,-0.197085199,0.402371902,0,0,1.007109156,0,0,0,0,0,0,0
787,-2.121232729,-1.097986784,0,-0.385262146,-0.465760994,0,0,-0.671247797,0,0,0,0,0,0,0
788,-3.048115032,-2.257928982,0,-2.800853782,-2.971209533,0,0,-1.393389826,0,0,0,0,0,0,0
789,-2.274591331,-1.987488379,0,-1.699011431,-0.946718893,0,0,-1.364938631,0,0,0,0,0,0,0
790,-0.477099791,-0.340635014,0,-1.226435733,0.219528284,0,0,-1.717951198,0,0,0,0,0,0,0
791,-0.479414549,-0.183676805,0,-1.424133296,-1.624236526,0,0,0.412625656,0,0,0,0,0,0,0
792,-1.926903687,-0.830012259,0,-2.424525304,-1.720821772,0,0,-0.674470863,0,0,0,0,0,0,0
793,-1.454399347,-1.702694712,0,-0.947572265,-0.687397928,0,0,0.237627974,0,0,0,0,0,0,0
794,-2.051868768,-2.19208271,0,-1.025578642,-2.272222223,0,0,-1.361655154,0,0,0,0,0,0,0
795,-0.959550161,-1.509669285,0,-0.950930033,-2.256952248,0,0,-1.457152619,0,0,0,0,0,0,0
796,-1.395083861,-1.331669846,0,-1.428678942,-1.804958935,0,0,-0.180334091,0,0,0,0,0,0,0
797,-2.012219539,-1.742540617,0,-1.378580847,-0.99461699,0,0,-1.948802004,0,0,0,0,0,0,0
798,-1.636434755,-0.505171709,0,-1.359990053,-1.172310467,0,0,-0.466851511,0,0,0,0,0,0,0
799,-1.5687748,-0.679248962,0,-1.746917348,-2.171589279,0,0,0.592664194,0,0,0,0,0,0,0
800,-1.335339246,-0.964468632,0,-2.292844882,-1.218229485,0,0,-1.904346328,0,0,0,0,0,0,0
801,-2.075204425,-1.572252216,0,-2.433240154,-1.736454406,0,0,-0.238554173,0,0,0,0,0,0,0
802,-1.343787918,-0.7710217,0,-0.608774347,-1.690984263,0,0,-1.833759494,0,0,0,0,0,0,0
803,-1.258297286,-0.06512208,0,-0.708076696,0.14567029,0,0,-0.712674541,0,0,0,0,0,0,0
804,-2.484601493,-2.492551632,0,-2.092112913,-2.037972593,0,0,-1.306432333,0,0,0,0,0,0,0
805,-1.430756946,-1.917094703,0,-1.309854422,-0.656581926,0,0,-0.364114561,0,0,0,0,0,0,0
806,-3.343933225,-1.995724931,0,-3.220321026,-1.947707577,0,0,-0.738332777,0,0,0,0,0,0,0
807,-2.608943212,-1.773524556,0,-2.425376232,-1.973181453,0,0,-0.858002653,0,0,0,0,0,0,0
808,-1.60704143,-1.115923424,0,-0.515993986,-1.499922862,0,0,-0.205472288,0,0,0,0,0,0,0
809,-2.357944722,-0.680941238,0,-1.424128017,-1.972630329,0,0,-0.108747063,0,0,0,0,0,0,0
810,-2.96666203,-2.18654078,0,-2.566745501,-2.112311721,0,0,-1.895884361,0,0,0,0,0,0,0
811,-1.786145658,-1.574162283,0,-1.642406402,-2.484080672,0,0,-0.581062546,0,0,0,0,0,0,0
812,-1.972299929,-2.279892206,0,-3.119670975,-1.799642224,0,0,-0.381826372,0,0,0,0,0,0,0
813,-2.540057647,-3.179885483,0,-2.902702658,-2.668428004,0,0,-1.078484554,0,0,0,0,0,0,0
814,-2.044348149,-1.431747561,0,-0.738884096,-1.333411584,0,0,-1.383182602,0,0,0,0,0,0,0
815,-2.243009348,-1.083957667,0,-2.163449502,-1.960289578,0,0,-0.630284786,0,0,0,0,0,0,0
816,-1.922052665,-1.748768764,0,-2.528931069,-1.390086017,0,0,-0.608866234,0,0,0,0,0,0,0
817,-3.580391992,-3.115319757,0,-3.445226041,-3.273573174,0,0,-2.213482299,0,0,0,0,0,0,0
818,-2.139852262,-1.76633688,0,-2.738284438,-1.753501897,0,0,-1.443086748,0,0,0,0,0,0,0
819,-2.083080468,-2.238745618,0,-2.461189394,-1.462035899,0,0,-1.895941057,0,0,0,0,0,0,0
820,-2.326576228,-1.866841183,0,-2.392895617,-1.38181447,0,0,-1.194147787,0,0,0,0,0,0,0
821,-2.137055197,-1.300976033,0,-1.819982772,-0.987803311,0,0,-0.380972805,0,0,0,0,0,0,0
822,-0.590636339,-1.093189721,0,-0.679227457,-0.401104164,0,0,-0.121983805,0,0,0,0,0,0,0
823,-1.76281352,-0.978329029,0,-0.829808741,-1.119796538,0,0,-0.600487747,0,0,0,0,0,0,0
824,-2.829601262,-1.695690613,0,-2.132181497,-2.327872806,0,0,-1.420222254,0,0,0,0,0,0,0
825,0.793901539,-1.120897613,0,-1.995725126,-0.892299981,0,0,-0.497954512,0,0,0,0,0,0,0
826,-2.356301908,-1.691803813,0,-2.04007699,-1.258928957,0,0,-0.09819849,0,0,0,0,0,0,0
827,-0.512921848,0.002209234,0,-0.768490715,0.43761488,0,0,-2.041028504,0,0,0,0,0,0,0
828,-2.842234681,-1.190773988,0,-2.377680383,-2.027419329,0,0,-0.331393967,0,0,0,0,0,0,0
829,-1.48256413,-0.936060643,0,-1.010133495,-0.708498201,0,0,-0.366312017,0,0,0,0,0,0,0
830,0.186590681,0.271346807,0,-0.772329617,-0.628226528,0,0,-0.687156677,0,0,0,0,0,0,0
831,-3.353275298,-2.717204692,0,-3.185110698,-3.306047239,0,0,-1.341411967,0,0,0,0,0,0,0
832,0.214838161,0.32865428,0,0.390058718,-0.19550827,0,0,-0.70156683,0,0,0,0,0,0,0
833,-2.35797307,-1.734260273,0.22158576,0,-0.898243279,0,0,0,-1.052032576,0,0,0,0,0,0
834,-2.5854317,-1.733004751,-0.364127855,0,-1.552960348,0,0,0,-1.27363256,0,0,0,0,0,0
835,-0.935259471,-0.398204851,0,-2.420896764,-1.599228926,0,0,-0.764822683,0,0,0,0,0,0,0
836,-0.37837965,-0.360940371,-1.006262336,0,-0.634145584,0,0,0,-1.355516548,0,0,0,0,0,0
837,-2.334949241,-1.254305305,-0.059501362,0,-2.439722357,0,0,0,-1.167702847,0,0,0,0,0,0
838,-3.384343401,-2.059206395,-0.388165369,0,-2.356781673,0,0,0,-1.491573896,0,0,0,0,0,0
839,-1.647122135,-1.146353502,-1.365285845,0,-0.770085239,0,0,0,-2.546838872,0,0,0,0,0,0
840,-0.618582354,-0.499732027,0,-0.504342384,-1.167122984,0,0,-1.211284037,0,0,0,0,0,0,0
841,-1.614670944,-1.489461679,-0.641127005,0,-1.893315253,0,0,0,-2.661932507,0,0,0,0,0,0
842,-1.517512679,-0.905569568,0,-1.463925829,-1.054506669,0,0,-1.320819807,0,0,0,0,0,0,0
843,-2.303046827,-2.770470233,0.413747063,0,-2.216738601,0,0,0,-1.351637959,0,0,0,0,0,0
844,-2.367126923,-1.378469996,-1.212802119,0,-2.500291116,0,0,0,-2.696371672,0,0,0,0,0,0
845,-1.619677587,-0.856778021,0,-0.802899089,-0.963225427,0,0,0.89118082,0,0,0,0,0,0,0
846,0.320351648,0.394767218,0,-2.528363132,0.368918953,0,0,-1.244674816,0,0,0,0,0,0,0
847,-1.505340452,-1.764374027,0.36810957,0,-1.802298527,0,0,0,0.003420181,0,0,0,0,0,0
848,-1.675315852,-1.399726086,-1.874829054,0,-1.615616984,0,0,0,-0.639674416,0,0,0,0,0,0
849,-2.138813357,-0.407137003,-1.185948381,0,-1.765246754,0,0,0,-0.156549168,0,0,0,0,0,0
850,-3.137612209,-2.27921772,-1.133643837,0,-2.653215506,0,0,0,-1.633422441,0,0,0,0,0,0
851,-1.708646221,-1.614311805,0,-2.5383076,-1.265704708,0,0,-1.985634031,0,0,0,0,0,0,0
852,-2.602346444,-2.117720122,-0.741944113,0,-1.997837734,0,0,0,-0.883344369,0,0,0,0,0,0
853,-2.437854617,-1.622025385,-1.062707834,0,-1.677842731,0,0,0,-2.881292512,0,0,0,0,0,0
854,-3.630211984,-3.408968256,-0.705815506,0,-3.300732239,0,0,0,-3.320880949,0,0,0,0,0,0
855,-2.785582926,-1.890926986,0,-0.667607136,-2.081538143,0,0,-0.095206118,0,0,0,0,0,0,0
856,-1.766927299,-1.017089696,-1.784560909,0,-1.890972538,0,0,0,-0.843405404,0,0,0,0,0,0
857,-2.162784986,-0.996471143,0,-1.15909132,-1.160214095,0,0,-1.116774645,0,0,0,0,0,0,0
858,-1.341891146,-0.655234909,0,-1.237371988,-1.587308116,0,0,-0.357536659,0,0,0,0,0,0,0
859,-2.984326921,-1.590267253,-1.448675599,0,-2.798374507,0,0,0,-2.153300343,0,0,0,0,0,0
860,-1.514318547,-1.555474324,0,-0.823972774,-0.657191896,0,0,-1.038540702,0,0,0,0,0,0,0
861,-0.964730802,0.54429122,0,-2.680792704,-0.473692169,0,0,-1.452798371,0,0,0,0,0,0,0
862,-3.281409873,-2.44837533,-0.564921799,0,-2.783734736,0,0,0,-0.512273169,0,0,0,0,0,0
863,-2.689735315,-1.556682534,-2.244319415,0,-2.089030218,0,0,0,-2.153502884,0,0,0,0,0,0
864,-1.764908924,-0.907422743,0,-1.642276392,-1.810215821,0,0,-1.831341705,0,0,0,0,0,0,0
865,-0.677052679,0.148071852,0,-1.481122684,0.732304335,0,0,-0.985447888,0,0,0,0,0,0,0
866,-0.940331411,-0.369034986,0.307866812,0,-1.161039901,0,0,0,-1.584911051,0,0,0,0,0,0
867,-2.090710568,-1.101855597,-0.415407181,0,-1.882469516,0,0,0,-1.331069651,0,0,0,0,0,0
868,-0.115311279,-0.060927362,0,-0.13622817,-1.197639475,0,0,-0.255250149,0,0,0,0,0,0,0
869,-1.174510465,-1.210950117,0,-1.764518504,-1.283516421,0,0,-1.685798149,0,0,0,0,0,0,0
870,-2.176743917,-0.013223791,-0.099005136,0,-1.54122077,0,0,0,-1.409189615,0,0,0,0,0,0
871,-2.765517061,-1.778113604,-0.122852621,0,-2.282256036,0,0,0,-1.619890294,0,0,0,0,0,0
872,-1.974628568,-2.070017529,-0.508063984,0,-2.257508259,0,0,0,-0.324660444,0,0,0,0,0,0
873,-1.965718508,-0.956349773,-1.270637841,0,-1.662920947,0,0,0,-1.36586297,0,0,0,0,0,0
874,-2.156240516,-1.707030973,-2.17875545,0,-1.901021404,0,0,0,-0.536047144,0,0,0,0,0,0
875,-3.09008899,-1.893605185,-1.406402326,0,-2.899046063,0,0,0,-2.740894601,0,0,0,0,0,0
876,-0.749000998,-0.231740885,-0.562371655,0,0.120648222,0,0,0,-2.04341032,0,0,0,0,0,0
877,0.182649336,0.081150703,0,-0.735092115,-0.014335032,0,0,-0.752559547,0,0,0,0,0,0,0
878,-0.234922895,-0.032244301,0,-3.182409234,-1.069809098,0,0,-0.324104042,0,0,0,0,0,0,0
879,-2.416225507,-2.059598966,0,-2.550108273,-2.277795043,0,0,-2.68120414,0,0,0,0,0,0,0
880,-1.484006357,-0.370871153,0.052682304,0,-1.239521546,0,0,0,-2.777932494,0,0,0,0,0,0
881,-1.824959111,-1.97857089,0,-1.608477597,-1.966487226,0,0,-1.345228972,0,0,0,0,0,0,0
882,-2.097539301,-1.341739826,-1.337275901,0,-2.137620201,0,0,0,-2.788436198,0,0,0,0,0,0
883,-2.248494582,-1.374835005,-0.834076185,0,-2.103428054,0,0,0,-0.892189522,0,0,0,0,0,0
884,-3.139050624,-2.181891322,-0.756912622,0,-2.804839408,0,0,0,-0.069572515,0,0,0,0,0,0
885,-0.255913296,-0.361497164,0,-1.778239703,-0.234560041,0,0,-1.506590109,0,0,0,0,0,0,0
886,-2.943575249,-3.173652742,-0.403701229,0,-3.05159235,0,0,0,-0.342364044,0,0,0,0,0,0
887,-1.460403447,0.20840024,-2.650430562,0,-1.557320657,0,0,0,-2.164501309,0,0,0,0,0,0
888,-1.829436722,-1.28380518,-1.771811752,0,-1.375960712,0,0,0,-3.26390075,0,0,0,0,0,0
889,-2.418952973,-1.835114722,-2.439353735,0,-1.301394606,0,0,0,-2.542460675,0,0,0,0,0,0
890,-0.718828201,-1.30089529,-0.589057064,0,-1.327500153,0,0,0,-1.954544325,0,0,0,0,0,0
891,-0.79101953,-1.513612194,-0.247769413,0,-0.772906938,0,0,0,-1.922341814,0,0,0,0,0,0
892,-1.101607895,-1.028418717,0,0.372563524,-1.466799726,0,0,-0.332712831,0,0,0,0,0,0,0
893,-2.949840736,-2.411216323,-0.884265385,0,-2.686730235,0,0,0,-2.491341076,0,0,0,0,0,0
894,-2.110546522,-1.724059892,-1.837338963,0,-1.928181887,0,0,0,-2.075673633,0,0,0,0,0,0
895,-2.649929781,-1.073707433,0,-3.119166381,-1.239350481,0,0,-3.709885979,0,0,0,0,0,0,0
896,-1.385158358,-0.251811247,0.369489822,0,-1.350462399,0,0,0,-1.269371176,0,0,0,0,0,0
897,-2.048593307,-2.437828126,-0.869194627,0,-2.617439001,0,0,0,-2.444120691,0,0,0,0,0,0
898,-0.798416004,-0.32607276,0,-1.804161868,-0.392274847,0,0,-0.745815468,0,0,0,0,0,0,0
899,-2.038665066,-0.088589506,-0.909641509,0,-1.992594533,0,0,0,-2.42520937,0,0,0,0,0,0
900,0.905157738,0.143318386,0,-0.417707472,-0.53129055,0,0,-1.468823967,0,0,0,0,0,0,0
901,-2.606269119,-2.571064265,-0.870287099,0,-3.01280441,0,0,0,-0.054709187,0,0,0,0,0,0
902,-2.207127271,-1.613129988,0.228717327,0,-1.630134273,0,0,0,-0.629313135,0,0,0,0,0,0
903,-2.841811123,-2.583627889,-0.540572262,0,-2.901552806,0,0,0,-2.120942798,0,0,0,0,0,0
904,-1.704832149,-0.493366833,0,-1.32178051,-0.466942225,0,0,-0.788917871,0,0,0,0,0,0,0
905,-1.634832606,-1.308490396,0.202399073,0,-1.868261318,0,0,0,-1.410899878,0,0,0,0,0,0
906,-2.495809302,-1.24733757,-0.70850563,0,-1.935835252,0,0,0,-2.896776075,0,0,0,0,0,0
907,-2.319187183,-1.671707253,-0.516591444,0,-2.692498851,0,0,0,-0.424927015,0,0,0,0,0,0
908,-1.725334964,-0.589021873,0,-1.275982118,0.059035378,0,0,-0.510287638,0,0,0,0,0,0,0
909,-2.533181212,-1.672106276,-0.770415249,0,-2.398884859,0,0,0,0.178281794,0,0,0,0,0,0
910,-2.577870319,-1.242866607,-2.051605034,0,-1.918271046,0,0,0,-2.29301712,0,0,0,0,0,0
911,-2.046723123,-1.757306194,-0.383194504,0,-1.952572479,0,0,0,-0.612810707,0,0,0,0,0,0
912,-1.888765111,-1.214174747,-1.439143252,0,-1.516180716,0,0,0,-1.687103133,0,0,0,0,0,0
913,-2.001164613,-1.627119613,-1.371585546,0,-2.053350682,0,0,0,-3.425586666,0,0,0,0,0,0
914,-0.22591958,-0.956065512,0,-2.769780498,-0.484844065,0,0,-1.737616086,0,0,0,0,0,0,0
915,-2.80884263,-2.525131269,-1.743533773,0,-2.064088893,0,0,0,-2.488276758,0,0,0,0,0,0
916,-1.486724634,-0.34957655,0,-0.829683619,-2.023838491,0,0,1.517665854,0,0,0,0,0,0,0
917,-0.557288961,0.238342733,0,0.778596764,-0.198571024,0,0,-0.532030334,0,0,0,0,0,0,0
918,-3.022408996,-2.182744498,-1.382974,0,-2.704856317,0,0,0,-2.229390788,0,0,0,0,0,0
919,-1.209450607,-0.693729496,-0.502373276,0,-1.323332024,0,0,0,-0.813634562,0,0,0,0,0,0
920,-3.324998883,-2.058602877,-1.484020042,0,-2.173985367,0,0,0,-1.570569715,0,0,0,0,0,0
921,-3.499883467,-2.460017841,-0.654913502,0,-2.838763227,0,0,0,-0.677466755,0,0,0,0,0,0
922,-2.131035848,-2.196962276,0,-2.196430702,-2.384259849,0,0,-2.1855617,0,0,0,0,0,0,0
923,-2.328339472,-1.7777703,-0.207453518,0,-2.830803118,0,0,0,-0.858558078,0,0,0,0,0,0
924,-2.687080576,-1.601710839,-1.255263076,0,-1.661068749,0,0,0,-1.563761902,0,0,0,0,0,0
925,-1.658099642,-1.525956464,0,-0.103681965,-1.430703182,0,0,-1.25090785,0,0,0,0,0,0,0
926,-1.437912364,-0.883776822,0,-1.036802483,-0.885890212,0,0,0.629354286,0,0,0,0,0,0,0
927,-2.018884635,-1.417777095,0,-0.072311907,-1.805654926,0,0,0.631724958,0,0,0,0,0,0,0
928,-1.735285492,-1.614444356,-1.400454531,0,-1.068380556,0,0,0,-1.076941056,0,0,0,0,0,0
929,-1.588293061,-1.376687202,-1.74292654,0,-1.154363465,0,0,0,-1.661961613,0,0,0,0,0,0
930,-3.232346919,-3.173084219,0.084167709,0,-2.690432577,0,0,0,-2.40265553,0,0,0,0,0,0
931,-2.310544376,-1.459306283,0,-1.180769501,-1.834230266,0,0,-0.389284821,0,0,0,0,0,0,0
932,-2.663570335,-1.723714633,-2.018788056,0,-2.897841079,0,0,0,-1.846666422,0,0,0,0,0,0
933,-1.945080404,0.013449497,-0.987726479,0,-1.327885294,0,0,0,-1.598335476,0,0,0,0,0,0
934,-2.639196556,-2.040595074,-1.928793812,0,-2.002809577,0,0,0,-1.544212751,0,0,0,0,0,0
935,-1.247611079,-1.705282197,-0.866379967,0,-2.375823298,0,0,0,-2.001546626,0,0,0,0,0,0
936,-2.72190547,-1.952216077,-2.187837358,0,-2.271444316,0,0,0,-2.458402984,0,0,0,0,0,0
937,0.030172844,-0.523208055,-0.126968355,0,-0.109855566,0,0,0,-0.797475047,0,0,0,0,0,0
938,-1.983594542,-1.638543258,-1.224916673,0,-1.874105496,0,0,0,-2.009969101,0,0,0,0,0,0
939,0.09146389,-0.083675728,0.132524652,0,-0.267416315,0,0,0,-1.193959126,0,0,0,0,0,0
940,-1.323938866,-0.837856045,0.189247961,0,-0.851537361,0,0,0,-0.600336428,0,0,0,0,0,0
941,-1.865710783,-0.879177608,-0.168850231,0,-2.096601276,0,0,0,-2.415553758,0,0,0,0,0,0
942,-3.776099088,-3.046885512,-1.868635707,0,-3.22384546,0,0,0,-2.480275788,0,0,0,0,0,0
943,-0.791814446,-0.056596184,0.53489377,0,0.15190567,0,0,0,-1.760830727,0,0,0,0,0,0
944,-1.230724487,-0.722041492,-0.374007025,0,-1.610850616,0,0,0,-0.87095787,0,0,0,0,0,0
945,0.455515547,-0.93642467,0.729859371,0,-0.208929958,0,0,0,-1.624301238,0,0,0,0,0,0
946,-1.843245897,-2.041863108,-1.026027713,0,-1.870290837,0,0,0,-1.374565992,0,0,0,0,0,0
947,-0.432524662,-0.74274724,-0.428207951,0,-0.791374955,0,0,0,-1.244130144,0,0,0,0,0,0
948,-1.756221151,-1.534202008,-0.245086718,0,-1.234544034,0,0,0,0.04732317,0,0,0,0,0,0
949,-2.222449837,-1.873867178,-0.986862941,0,-1.635248051,0,0,0,-1.356578522,0,0,0,0,0,0
950,-0.831986451,-0.772350144,-0.355012321,0,-2.451343656,0,0,0,-2.233911214,0,0,0,0,0,0
951,-1.981178317,-0.465354738,0.771806154,0,-0.620659771,0,0,0,-0.511396141,0,0,0,0,0,0
952,-1.419435158,-1.175857286,0.160311918,0,-1.165117121,0,0,0,-2.196911836,0,0,0,0,0,0
953,-2.034742489,-1.44565527,-0.901579933,0,-1.662772169,0,0,0,-2.367716756,0,0,0,0,0,0
954,-3.17141335,-2.47995223,-2.32079422,0,-2.780198083,0,0,0,-2.262003269,0,0,0,0,0,0
955,-2.215340753,-1.450306878,-0.268681221,0,-2.301181531,0,0,0,-1.967691526,0,0,0,0,0,0
956,-1.419032421,-0.845957894,-0.136819763,0,-0.974331183,0,0,0,-2.669943447,0,0,0,0,0,0
957,-1.433465447,-1.090351992,0.273498125,0,-0.573809767,0,0,0,-2.393356614,0,0,0,0,0,0
958,-0.266949844,-0.5639044,-0.300745316,0,-0.80548677,0,0,0,-1.754364066,0,0,0,0,0,0
959,-3.087901797,-2.408001566,-1.677409496,0,-2.913777916,0,0,0,-2.319276919,0,0,0,0,0,0
960,-3.224121706,-2.528347981,-2.842707896,0,-2.239608765,0,0,0,-0.953187509,0,0,0,0,0,0
961,0.546900406,0.50294776,-0.089139652,0,-0.19159586,0,0,0,-0.722610016,0,0,0,0,0,0
962,-1.339849505,-1.792385926,-1.025453324,0,-0.186835356,0,0,0,-0.534168749,0,0,0,0,0,0
963,-0.846110191,0.033794346,0.0938025,0,-0.244341459,0,0,0,-1.197776327,0,0,0,0,0,0
964,-3.218621418,-1.181683674,-1.539949608,0,-2.505361786,0,0,0,-2.202600198,0,0,0,0,0,0
965,-2.795866396,-2.160963678,-1.045748711,0,-1.939139452,0,0,0,-0.18041503,0,0,0,0,0,0
966,-2.131537118,-2.478724959,-0.926904445,0,-1.842901812,0,0,0,-3.336282645,0,0,0,0,0,0
967,-1.727988529,-1.289425116,-1.303025689,0,-1.472584276,0,0,0,-1.321832318,0,0,0,0,0,0
968,-1.945995946,-1.309899778,-0.870557089,0,-1.299234686,0,0,0,-1.830051384,0,0,0,0,0,0
969,-1.06853559,-0.883729119,0.324004822,0,-0.787122955,0,0,0,-1.42934248,0,0,0,0,0,0
970,-3.532484365,-2.836883171,-2.766100442,0,-3.130949752,0,0,0,-2.885322421,0,0,0,0,0,0
971,-2.669801707,-2.544925873,-1.555149007,0,-2.261210113,0,0,0,-3.138273695,0,0,0,0,0,0
972,-1.431831236,-1.134887629,-0.038764334,0,-1.337240906,0,0,0,-2.029148164,0,0,0,0,0,0
973,0.570630198,0.73020854,1.595899601,0,0.02056777,0,0,0,0.6505441,0,0,0,0,0,0
974,-1.833315701,-1.267395811,-0.624226923,0,-2.235676804,0,0,0,-2.607816234,0,0,0,0,0,0
975,-2.240415215,-2.144631925,-1.177559729,0,-2.306048975,0,0,0,-2.486499145,0,0,0,0,0,0
976,-3.279417499,-1.599862747,-1.530924788,0,-2.726714752,0,0,0,-0.011248817,0,0,0,0,0,0
977,-2.335504665,-2.271617532,-1.927069864,0,-1.4741397,0,0,0,-1.559493871,0,0,0,0,0,0
978,-0.052752199,0.460168133,0.689297142,0,-0.929408059,0,0,0,-0.82330122,0,0,0,0,0,0
979,-2.169202576,-1.632105532,-0.760710859,0,-1.599270959,0,0,0,-1.95705224,0,0,0,0,0,0
980,-0.64392622,0.010450869,-0.257077322,0,-1.569139805,0,0,0,-1.483505087,0,0,0,0,0,0
981,-1.177011538,0.483586683,0.962117214,0,0.339901581,0,0,0,-1.565968938,0,0,0,0,0,0
982,-1.681222396,-1.266353779,-0.20815733,0,-1.494531078,0,0,0,-2.989338157,0,0,0,0,0,0
