train_0,train_1,train_2,train_3,train_4,valid_0,valid_1,valid_2,valid_3,valid_4,test_0,test_1,test_2,test_3,test_4,
743,-1.635166363,-1.300005888,0,-1.984554793,-2.121289726,0,0,-1.887402597,0,0,0,0,0,0,0
744,-2.299907638,-1.565856725,0,-2.96696876,-1.916023436,0,0,-1.222855085,0,0,0,0,0,0,0
745,-0.196087203,1.406869365,0,0.396128894,0.833119783,0,0,0.015286767,0,0,0,0,0,0,0
746,-2.443743977,-1.277529405,0,-3.370234777,-1.486976359,0,0,-0.07145437,0,0,0,0,0,0,0
747,-2.089608589,-1.411294463,0,-4.036749904,-1.8311009,0,0,-1.429149241,0,0,0,0,0,0,0
748,-1.969308431,0.44469046,0,-1.240686336,-1.575456748,0,0,-1.067959274,0,0,0,0,0,0,0
749,-2.208415852,-2.116266196,0,-2.951036385,-2.259807508,0,0,-0.688238204,0,0,0,0,0,0,0
750,-1.152274686,0.605620136,0,-1.217877688,0.297461196,0,0,-1.535645417,0,0,0,0,0,0,0
751,-1.822824923,-0.165369344,0,-1.16476362,-0.922075739,0,0,-0.299219288,0,0,0,0,0,0,0
752,-0.309671867,0.319516014,0,-1.001203845,-1.974251688,0,0,-2.399737682,0,0,0,0,0,0,0
753,-0.189604454,1.134275122,0,-0.399679291,0.301285243,0,0,0.806756512,0,0,0,0,0,0,0
754,0.676831187,0.697055408,0,-0.27449977,0.729814235,0,0,0.745010773,0,0,0,0,0,0,0
755,-0.49983481,0.143578026,0,-1.759915454,-0.860699995,0,0,-0.205622638,0,0,0,0,0,0,0
756,-1.559959186,-0.299810725,0,-0.418406464,0.159298646,0,0,-1.074752043,0,0,0,0,0,0,0
757,-2.40415432,-1.786811573,0,-2.939031166,-1.875086896,0,0,-3.182566529,0,0,0,0,0,0,0
758,-2.100138443,-1.173619502,0,-1.572241901,-1.339524268,0,0,-0.41617404,0,0,0,0,0,0,0
759,-3.042828503,-3.468476889,0,-2.783119254,-2.385012403,0,0,-1.540656953,0,0,0,0,0,0,0
760,-0.995163982,-0.601255785,0,-0.363410128,-1.208793443,0,0,-1.706626768,0,0,0,0,0,0,0
761,-2.45047585,-0.783061094,0,-1.658512702,-1.853544627,0,0,-1.296125557,0,0,0,0,0,0,0
762,-1.350416504,-0.457824733,0,-0.652701187,-0.287180622,0,0,-0.506659412,0,0,0,0,0,0,0
763,-0.837339585,0.793432553,0,-0.303228332,0.422959042,0,0,0.08543812,0,0,0,0,0,0,0
764,-2.228080929,-0.107848095,0,0.142383156,-1.932134811,0,0,-2.140735897,0,0,0,0,0,0,0
765,-0.740214146,0.699922174,0,-0.664643433,0.392344061,0,0,0.01806957,0,0,0,0,0,0,0
766,-1.706438772,-0.300104138,0,-1.513258435,-0.873700093,0,0,-1.29520703,0,0,0,0,0,0,0
767,-1.355694695,-0.466948653,0,-1.753893353,-0.757148091,0,0,-0.739995471,0,0,0,0,0,0,0
768,-0.754535061,0.195099549,0,-0.274057807,-0.35250682,0,0,-0.36058073,0,0,0,0,0,0,0
769,-1.132318504,0.282158089,0,-1.103560417,-0.161150851,0,0,-1.617000872,0,0,0,0,0,0,0
770,-0.649589911,0.197394254,0,-0.988312161,-0.575925915,0,0,0.458796852,0,0,0,0,0,0,0
771,-1.512667458,-0.113000339,0,-2.205587838,-1.342930802,0,0,-0.849311357,0,0,0,0,0,0,0
772,-1.457624989,0.496066661,0,-0.652480667,-0.852951329,0,0,-0.160612929,0,0,0,0,0,0,0
773,-1.541536728,-0.853920604,0,-1.274760904,-0.763598084,0,0,-1.91843163,0,0,0,0,0,0,0
774,-2.056857605,-0.305366181,0,-1.462059388,-0.635304058,0,0,-2.213184262,0,0,0,0,0,0,0
775,-0.68975186,0.259163522,0,-0.109630712,0.071339571,0,0,-0.146158687,0,0,0,0,0,0,0
776,-0.853710233,0.114752584,0,-1.415199705,-1.276297166,0,0,-0.063117496,0,0,0,0,0,0,0
777,-2.197425581,-2.121528931,0,-2.734609128,-1.770424317,0,0,-2.143345006,0,0,0,0,0,0,0
778,-1.105550637,-0.422344,0,-0.86171402,-0.641415428,0,0,-0.677427624,0,0,0,0,0,0,0
779,-2.391574271,-1.130797466,0,-1.429059741,-1.100445911,0,0,-2.2911115,0,0,0,0,0,0,0
780,-1.496865181,0.265644425,0,-0.615076607,-0.19138661,0,0,-0.106108843,0,0,0,0,0,0,0
781,-1.69833003,-0.856618059,0,-2.762911642,-1.391435162,0,0,-0.901314057,0,0,0,0,0,0,0
782,-2.161565627,-1.426304158,0,-3.262024954,-1.452538254,0,0,-0.186784283,0,0,0,0,0,0,0
783,-1.148007292,-0.020411257,0,-0.29893418,-0.129980879,0,0,-0.536101667,0,0,0,0,0,0,0
784,-2.207683936,-0.268296593,0,-1.381054552,-1.405670729,0,0,-0.443627919,0,0,0,0,0,0,0
785,-2.117845132,-0.345208422,0,-0.875332775,-0.56926555,0,0,-0.377915118,0,0,0,0,0,0,0
786,-0.951750509,0.907952814,0,0.336841174,-0.07887733,0,0,-2.106881618,0,0,0,0,0,0,0
787,-1.438060023,-0.745554618,0,-1.19363289,-0.090167702,0,0,-0.608232629,0,0,0,0,0,0,0
788,-1.71881214,-0.509970911,0,-2.378945552,-1.873127124,0,0,-1.823167237,0,0,0,0,0,0,0
789,-0.979288813,0.402242571,0,-1.048839501,-1.577655956,0,0,-1.269084578,0,0,0,0,0,0,0
790,-0.622786521,0.642421685,0,-0.072439792,0.217925266,0,0,-0.416650143,0,0,0,0,0,0,0
791,-0.814412835,0.242981561,0,-1.095508189,-0.890397831,0,0,-0.449287176,0,0,0,0,0,0,0
792,-1.502458928,0.221263061,0,-2.209473474,-0.872812475,0,0,0.242413652,0,0,0,0,0,0,0
793,-0.001047435,0.673385439,0,0.800195335,-0.041521711,0,0,-0.830353053,0,0,0,0,0,0,0
794,-0.647889873,0.041236217,0,-0.602995037,-1.561396721,0,0,-1.759383759,0,0,0,0,0,0,0
795,-1.08684607,-0.343352913,0,-1.187557966,-0.673001068,0,0,-0.006557679,0,0,0,0,0,0,0
796,-0.824759767,0.848954816,0,-0.342557101,-0.763118752,0,0,0.084902966,0,0,0,0,0,0,0
797,-1.238039167,0.310363029,0,-0.498214585,-0.392931733,0,0,-0.137946374,0,0,0,0,0,0,0
798,-1.77318682,0.350964174,0,-0.777278198,-1.166032766,0,0,0.477635207,0,0,0,0,0,0,0
799,-1.550530781,0.545275025,0,-0.388571148,-1.543909861,0,0,0.06191578,0,0,0,0,0,0,0
800,-1.083293753,0.001683698,0,-1.03865496,-0.79568843,0,0,-0.653501612,0,0,0,0,0,0,0
801,-0.409848146,-0.094487228,0,0.009953216,0.256313363,0,0,0.260104194,0,0,0,0,0,0,0
802,-0.910561616,0.212197731,0,-1.007806081,0.034876646,0,0,-1.155077326,0,0,0,0,0,0,0
803,-1.286627491,0.184628055,0,-1.393923168,-0.005632693,0,0,0.921383804,0,0,0,0,0,0,0
804,-1.720155331,-1.017846683,0,-1.787489512,-1.769635195,0,0,-1.871930408,0,0,0,0,0,0,0
805,-1.090951535,-0.026100039,0,-1.311170776,0.029255219,0,0,-1.938887444,0,0,0,0,0,0,0
806,-1.178003615,0.347773547,0,-1.0197737,-0.138744031,0,0,-1.3136168,0,0,0,0,0,0,0
807,-1.586148763,-0.155911875,0,-2.175716307,-2.578246486,0,0,-1.421723975,0,0,0,0,0,0,0
808,-1.079557822,0.366519635,0,-1.760585319,-0.874555879,0,0,-1.451801494,0,0,0,0,0,0,0
809,-1.78022779,-0.301943039,0,-2.721701989,-0.489539087,0,0,-0.252286252,0,0,0,0,0,0,0
810,-1.994399557,-2.063482677,0,-2.19939458,-1.93333614,0,0,-3.00977834,0,0,0,0,0,0,0
811,-0.94255139,0.382187201,0,-1.008176075,-0.250555766,0,0,-0.888077753,0,0,0,0,0,0,0
812,-1.038261437,-0.971528152,0,-1.40556093,-0.917636265,0,0,-1.14392674,0,0,0,0,0,0,0
813,-2.159740335,-1.335473242,0,-1.869895899,-0.929721987,0,0,-1.096248178,0,0,0,0,0,0,0
814,-0.448401865,0.689946159,0,-0.91419513,-0.923933555,0,0,-0.664819665,0,0,0,0,0,0,0
815,-0.7266466,-0.10651759,0,-1.333801346,-0.528364534,0,0,-0.231522725,0,0,0,0,0,0,0
816,-2.205117272,-0.039373713,0,-2.104147949,-2.047017455,0,0,-1.845928828,0,0,0,0,0,0,0
817,-3.888123702,-3.2839416,0,-4.414810266,-3.979726902,0,0,-0.610261602,0,0,0,0,0,0,0
818,-2.014101541,0.575973047,0,-1.282286743,-1.699447626,0,0,0.489795667,0,0,0,0,0,0,0
819,-1.297887415,-0.592756058,0,-1.088290987,-0.749396195,0,0,-1.021488501,0,0,0,0,0,0,0
820,-1.566542276,-0.645922258,0,-2.080033017,-0.711295974,0,0,0.096367725,0,0,0,0,0,0,0
821,-1.647697279,0.513616955,0,-1.766472709,-1.314447674,0,0,-0.341856326,0,0,0,0,0,0,0
822,-2.373711188,0.344609216,0,-0.560336777,-0.377111464,0,0,-1.067754439,0,0,0,0,0,0,0
823,-1.61872859,0.052699592,0,-1.223027626,-0.804830804,0,0,-1.18264654,0,0,0,0,0,0,0
824,-2.355279043,-1.382497623,0,-1.265712644,-1.500298011,0,0,-0.47913218,0,0,0,0,0,0,0
825,-1.674662138,0.742085416,0,-1.00084077,-0.311937046,0,0,-0.499766532,0,0,0,0,0,0,0
826,-0.276056331,0.528194375,0,0.199120127,-0.745098352,0,0,0.149677863,0,0,0,0,0,0,0
827,-1.540033913,-0.652177105,0,-2.124687726,-0.518427733,0,0,0.065084724,0,0,0,0,0,0,0
828,-0.010783553,1.290285991,0,0.559233788,-0.087437031,0,0,-0.998897145,0,0,0,0,0,0,0
829,-2.248420715,-0.327514189,0,-2.602690353,-1.963309627,0,0,-0.167458291,0,0,0,0,0,0,0
830,-0.514363328,0.041500565,0,0.53492025,0.424315381,0,0,-0.496762286,0,0,0,0,0,0,0
831,-2.462201496,-1.618617638,0,-2.88259868,-2.197050512,0,0,-1.446496546,0,0,0,0,0,0,0
832,0.399970472,0.986233438,0,0.609609804,0.494629126,0,0,0.473686137,0,0,0,0,0,0,0
833,-2.285659615,-0.289109945,-1.524048715,0,-1.093799847,0,0,0,-1.377701533,0,0,0,0,0,0
834,-0.945264069,0.164980048,-0.687198805,0,-0.959176236,0,0,0,-1.15311617,0,0,0,0,0,0
835,-0.443939323,1.055552073,0,0.437806345,0.119580506,0,0,-0.75751624,0,0,0,0,0,0,0
836,-1.475519443,0.151056347,0.059805611,0,-0.048931754,0,0,0,-0.615498734,0,0,0,0,0,0
837,-1.305098619,-0.909378741,-0.853235514,0,-1.252809888,0,0,0,-0.68279024,0,0,0,0,0,0
838,-2.528311973,-0.670724355,-2.272492742,0,-2.838799987,0,0,0,-1.281404661,0,0,0,0,0,0
839,-1.747402992,-1.248392558,-1.448851225,0,-1.210672481,0,0,0,-1.180555748,0,0,0,0,0,0
840,-0.833219819,0.662758473,0,-1.103141981,-0.194070225,0,0,-0.272500784,0,0,0,0,0,0,0
841,-0.993009063,-0.080617043,-2.195899007,0,-1.796859557,0,0,0,-2.162306539,0,0,0,0,0,0
842,-0.514202782,0.515423101,0,-0.509929851,-0.419531672,0,0,-0.199946312,0,0,0,0,0,0,0
843,-2.333863873,-1.458115393,-2.160956889,0,-2.548047634,0,0,0,-3.808066573,0,0,0,0,0,0
844,-0.959591904,-0.944836407,-1.364883664,0,-2.029620094,0,0,0,-2.317545125,0,0,0,0,0,0
845,-0.579331527,0.384925253,0,-0.385497701,0.145357414,0,0,-0.649167784,0,0,0,0,0,0,0
846,-1.044534277,0.93993982,0,-0.613253392,0.426956091,0,0,-0.809636121,0,0,0,0,0,0,0
847,-1.190762433,0.067740197,-0.675316533,0,-1.122316654,0,0,0,-0.701549245,0,0,0,0,0,0
848,-1.585539333,-0.118941014,-0.071720563,0,-0.073129957,0,0,0,-0.394859673,0,0,0,0,0,0
849,-2.22036202,-0.531938535,-1.758622779,0,-2.140728285,0,0,0,-1.991414918,0,0,0,0,0,0
850,-2.545965838,-2.465223042,-1.256954105,0,-2.490960737,0,0,0,-1.319223926,0,0,0,0,0,0
851,0.096470143,0.558790441,0,-0.244589256,0.261936636,0,0,0.724296609,0,0,0,0,0,0,0
852,-0.860391358,-0.167231312,-1.161227449,0,-0.394845833,0,0,0,-0.656013147,0,0,0,0,0,0
853,-1.113003123,-0.112283878,-1.425514344,0,-1.20286338,0,0,0,-1.996894945,0,0,0,0,0,0
854,-3.954800589,-3.643797257,-2.946232683,0,-3.449353656,0,0,0,-3.114166653,0,0,0,0,0,0
855,-0.966863544,0.459757823,0,-0.709917952,-0.877686993,0,0,0.15476552,0,0,0,0,0,0,0
856,-1.226060936,0.087298243,-0.560845635,0,-0.511725386,0,0,0,-0.776973714,0,0,0,0,0,0
857,-0.248568774,0.669675343,0,-0.264847155,0.549356961,0,0,-0.089207193,0,0,0,0,0,0,0
858,-0.614447801,0.609586737,0,0.04835746,-0.356520016,0,0,-0.252440339,0,0,0,0,0,0,0
859,-1.743776398,-1.089253342,-2.428141921,0,-1.479759618,0,0,0,-2.550307969,0,0,0,0,0,0
860,-0.449087877,0.302809972,0,-0.578436066,0.217037187,0,0,-0.508510308,0,0,0,0,0,0,0
861,0.213528235,0.563282508,0,0.596236482,0.916851139,0,0,-0.974101045,0,0,0,0,0,0,0
862,-1.292928472,-0.436060098,-2.569568451,0,-1.946174077,0,0,0,-1.82789528,0,0,0,0,0,0
863,-1.495654625,-0.580999271,-0.780247382,0,-0.268184949,0,0,0,-0.928397019,0,0,0,0,0,0
864,-1.527207048,0.444409043,0,-0.338105632,-0.165109148,0,0,-0.210369365,0,0,0,0,0,0,0
865,-0.892687461,0.862485455,0,-0.705508003,-0.521893319,0,0,-0.342253078,0,0,0,0,0,0,0
866,-1.584503855,0.718369775,-0.10966439,0,-0.912973963,0,0,0,-0.071441453,0,0,0,0,0,0
867,-1.115985224,-0.579582957,-1.301470181,0,-1.521129817,0,0,0,-1.781374451,0,0,0,0,0,0
868,-0.773296834,0.539129977,0,-1.04023874,-0.49040087,0,0,-0.202253473,0,0,0,0,0,0,0
869,-0.978623561,0.395233433,0,-1.28039202,-0.690223811,0,0,-1.714251333,0,0,0,0,0,0,0
870,-1.326792208,-0.214201255,-0.016960895,0,-0.882617794,0,0,0,0.234142288,0,0,0,0,0,0
871,-0.987309669,0.58461256,-0.324296343,0,-1.343441044,0,0,0,-0.540416579,0,0,0,0,0,0
872,-1.891583952,-2.42732212,-2.156085831,0,-2.659657763,0,0,0,-1.839475835,0,0,0,0,0,0
873,-1.394386353,0.091108911,-1.837581573,0,-1.784210308,0,0,0,-1.83240926,0,0,0,0,0,0
874,-1.206945777,-0.024536558,-0.099398192,0,-0.57381344,0,0,0,-0.696194011,0,0,0,0,0,0
875,-2.858373258,-0.726237853,-1.356724867,0,-1.454493874,0,0,0,-1.806016232,0,0,0,0,0,0
876,-1.158970113,0.520162908,-1.134374235,0,-0.518035133,0,0,0,0.190696982,0,0,0,0,0,0
877,-0.674762925,-0.042623391,0,-0.020720354,-0.418135196,0,0,-0.310392019,0,0,0,0,0,0,0
878,-0.314399217,0.058321481,0,-0.498079873,0.363672706,0,0,-1.526393244,0,0,0,0,0,0,0
879,-0.916676677,-0.095218914,0,-0.454120173,-0.821083349,0,0,-1.589448035,0,0,0,0,0,0,0
880,-1.218264291,-0.121031345,-0.95085228,0,-0.748135353,0,0,0,-1.350299785,0,0,0,0,0,0
881,-0.481121939,-0.080364228,0,-0.256743257,-0.05971742,0,0,-1.622975686,0,0,0,0,0,0,0
882,-1.556159821,-0.23059497,-1.52002583,0,-0.890077661,0,0,0,-2.062614205,0,0,0,0,0,0
883,-0.869951706,0.468840222,-0.336048056,0,-0.868556614,0,0,0,-0.440817897,0,0,0,0,0,0
884,-3.088449027,-2.454972761,-2.271931061,0,-1.927241839,0,0,0,-1.872896454,0,0,0,0,0,0
885,-0.684079224,0.755222994,0,-0.122056442,-0.548737768,0,0,-0.488879371,0,0,0,0,0,0,0
886,-3.776752432,-2.346571712,-2.931700244,0,-3.323060691,0,0,0,-2.210273899,0,0,0,0,0,0
887,-1.921915439,-1.053909166,-0.813874451,0,-0.374762782,0,0,0,0.132896161,0,0,0,0,0,0
888,-2.380018167,-0.254202197,-0.665412948,0,0.498861458,0,0,0,-0.794145709,0,0,0,0,0,0
889,-1.531100526,-0.278572941,-1.298053036,0,-0.647151729,0,0,0,-0.410092657,0,0,0,0,0,0
890,-1.023763829,0.071727558,-0.74960103,0,-0.887623333,0,0,0,-2.739197845,0,0,0,0,0,0
891,-1.987568035,0.342842746,-0.478287928,0,-0.540875612,0,0,0,-1.287986598,0,0,0,0,0,0
892,-0.101992307,0.838086569,0,-0.197747566,1.055373534,0,0,-0.929440109,0,0,0,0,0,0,0
893,-2.625325536,-1.455698894,-2.796339873,0,-2.665796583,0,0,0,0.201347015,0,0,0,0,0,0
894,-2.022351914,-1.699995929,-1.945727731,0,-1.549826776,0,0,0,-2.116649339,0,0,0,0,0,0
895,-0.702064101,-0.213598284,0,-0.689371254,0.037375263,0,0,-0.417810874,0,0,0,0,0,0,0
896,-1.443397264,0.274702374,-1.237634572,0,-1.585929396,0,0,0,-3.485113961,0,0,0,0,0,0
897,-1.41052218,-0.835791328,-1.857738438,0,-2.097757929,0,0,0,-0.467165945,0,0,0,0,0,0
898,-0.450164183,1.20602917,0,0.083449745,-0.110856031,0,0,-0.627857569,0,0,0,0,0,0,0
899,-2.462470458,-0.431497908,-0.88771191,0,-1.786316094,0,0,0,-0.583968916,0,0,0,0,0,0
900,-0.393459506,0.215491236,0,-0.732015213,0.389322284,0,0,0.43106663,0,0,0,0,0,0,0
901,-2.953163854,-0.099275476,-1.567263581,0,-2.514850765,0,0,0,-1.759627116,0,0,0,0,0,0
902,-2.094451967,-1.221889501,-1.624186011,0,-0.91566542,0,0,0,-3.144813005,0,0,0,0,0,0
903,-2.987121935,-1.20846174,-2.308452576,0,-2.031630614,0,0,0,-2.285355592,0,0,0,0,0,0
904,-1.211695272,0.069540807,0,-0.352075006,0.343476627,0,0,-0.610358945,0,0,0,0,0,0,0
905,-2.510981276,-0.251620077,-1.919669636,0,-1.352711209,0,0,0,-0.393551774,0,0,0,0,0,0
906,-2.289977526,-1.35669165,-1.370429893,0,-1.001877862,0,0,0,-2.39876633,0,0,0,0,0,0
907,-1.124361312,-0.122991117,-0.689757857,0,-0.988185754,0,0,0,-2.485399976,0,0,0,0,0,0
908,-1.075551546,0.266997535,0,-0.319223449,0.260322407,0,0,0.689980298,0,0,0,0,0,0,0
909,-2.428924584,-2.03632198,-2.217432511,0,-2.444811748,0,0,0,-1.497431706,0,0,0,0,0,0
910,-2.159576329,-0.657648135,-0.916851987,0,-1.302042242,0,0,0,-1.35579988,0,0,0,0,0,0
911,-1.110726871,0.052240559,-1.14268389,0,-0.517431239,0,0,0,-1.209098389,0,0,0,0,0,0
912,-1.449504944,-0.756131297,-0.502880116,0,-0.661916914,0,0,0,-2.861512215,0,0,0,0,0,0
913,-1.831898326,-0.373823955,-0.569424251,0,-1.687490156,0,0,0,-2.000322239,0,0,0,0,0,0
914,-1.492230098,-0.217239178,0,-1.116725214,-0.459654869,0,0,-1.704299539,0,0,0,0,0,0,0
915,-1.95690323,-1.099248272,-1.538301582,0,-1.425875112,0,0,0,-1.214205422,0,0,0,0,0,0
916,-0.009324335,0.961200671,0,0.677549955,0.053854787,0,0,-1.104170769,0,0,0,0,0,0,0
917,0.572741822,1.333881694,0,0.491910449,0.318935187,0,0,0.653119698,0,0,0,0,0,0,0
918,-2.687997876,-1.370197839,-1.341754847,0,-2.227425596,0,0,0,-2.053992684,0,0,0,0,0,0
919,-1.391750257,0.039544945,-0.609087492,0,-0.865756742,0,0,0,-1.343689706,0,0,0,0,0,0
920,-1.656744617,-0.068482418,-1.02052061,0,-1.161691096,0,0,0,-1.054870137,0,0,0,0,0,0
921,-1.940389797,-1.309584228,-1.672405263,0,-2.214581199,0,0,0,-1.564636942,0,0,0,0,0,0
922,-1.975435025,0.306777495,0,-1.432159485,-1.58096953,0,0,-2.257999747,0,0,0,0,0,0,0
923,-2.1441076,-0.575846103,-1.837584803,0,-1.787942778,0,0,0,-2.434553393,0,0,0,0,0,0
924,-1.820700222,0.052607324,-0.9319438,0,-1.052063806,0,0,0,-1.913329672,0,0,0,0,0,0
925,-2.161710949,-0.25703021,0,-1.940768788,-0.834444215,0,0,-1.001804509,0,0,0,0,0,0,0
926,-1.23046581,0.446048645,0,-0.575620047,0.067963486,0,0,-1.001294729,0,0,0,0,0,0,0
927,-0.183925359,0.81533928,0,0.109144074,0.141610873,0,0,-0.665274546,0,0,0,0,0,0,0
928,-1.481992042,0.21212853,-1.087469802,0,-1.406142218,0,0,0,-2.062527012,0,0,0,0,0,0
929,-1.78693452,0.476205976,-1.043976517,0,-0.823047273,0,0,0,-0.424445865,0,0,0,0,0,0
930,-2.337126469,-0.509118816,-1.255007712,0,-1.94624051,0,0,0,-1.274635881,0,0,0,0,0,0
931,0.048797579,0.71862628,0,0.049861429,0.604288248,0,0,-0.380486627,0,0,0,0,0,0,0
932,-1.489819136,-0.513797264,-1.589943745,0,-1.237783123,0,0,0,-1.880069368,0,0,0,0,0,0
933,-1.886441626,-0.632410072,-1.403323892,0,-1.868623062,0,0,0,-2.57627149,0,0,0,0,0,0
934,-1.931339691,-0.262890151,-0.3625811,0,-1.075779448,0,0,0,-1.241979471,0,0,0,0,0,0
935,-2.394175537,-0.227150606,-1.633129317,0,-0.739148912,0,0,0,-1.118064022,0,0,0,0,0,0
936,-2.436013303,-1.670561056,-1.742974359,0,-1.777434146,0,0,0,-1.470566497,0,0,0,0,0,0
937,-0.954050288,1.021309115,0.94608902,0,-0.400192763,0,0,0,0.079455464,0,0,0,0,0,0
938,-1.370195993,0.382608404,-1.514381797,0,-0.76084204,0,0,0,-1.534869213,0,0,0,0,0,0
939,-0.559556651,0.215428956,-0.828531682,0,-0.281778792,0,0,0,-1.708179408,0,0,0,0,0,0
940,-3.037994122,-1.285210254,-1.39251562,0,-1.19567801,0,0,0,-0.628787169,0,0,0,0,0,0
941,-1.406661226,0.358209057,-0.926332061,0,-1.210200069,0,0,0,-1.384157524,0,0,0,0,0,0
942,-2.973209998,-2.200400993,-2.381629627,0,-2.786065832,0,0,0,-1.854659917,0,0,0,0,0,0
943,-0.02463344,0.743175101,0.013309926,0,0.223787974,0,0,0,-0.740233984,0,0,0,0,0,0
944,-1.79676752,0.810975927,0.321238657,0,-0.518978573,0,0,0,-0.913273834,0,0,0,0,0,0
945,-0.83738941,0.745503945,-0.012528341,0,0.166462333,0,0,0,-0.389907188,0,0,0,0,0,0
946,-2.852439734,-0.53823398,-2.049468554,0,-1.951497479,0,0,0,-2.020464572,0,0,0,0,0,0
947,-0.686863872,0.781592724,-0.176453036,0,-0.11578591,0,0,0,-0.202926568,0,0,0,0,0,0
948,-1.124867864,0.266882662,-1.092246516,0,-1.263506055,0,0,0,-0.924997866,0,0,0,0,0,0
949,-0.874363961,0.245803117,0.327906865,0,0.080763824,0,0,0,-1.248067313,0,0,0,0,0,0
950,-2.136476576,0.225209824,-1.165102705,0,-1.151004617,0,0,0,-0.952037462,0,0,0,0,0,0
951,-1.512923502,-0.063805815,-0.55753183,0,-0.447654955,0,0,0,-0.533104802,0,0,0,0,0,0
952,-1.06881183,0.155407705,0.809067825,0,-0.754510149,0,0,0,-1.625090007,0,0,0,0,0,0
953,-0.634069973,0.440633436,-0.223032686,0,0.125151186,0,0,0,0.111154593,0,0,0,0,0,0
954,-1.651097585,-1.146484408,-2.41944797,0,-1.516020477,0,0,0,-0.893649355,0,0,0,0,0,0
955,-2.009826304,-0.539152046,-0.850886832,0,-1.416599411,0,0,0,-0.446601716,0,0,0,0,0,0
956,-1.76598415,-1.148494928,-1.537450179,0,-1.558512885,0,0,0,-3.277157135,0,0,0,0,0,0
957,-0.429324074,1.306813034,-0.790193871,0,0.193351532,0,0,0,-1.504176496,0,0,0,0,0,0
958,-0.743780304,-0.268720565,-0.487183485,0,-0.017844822,0,0,0,-0.918415468,0,0,0,0,0,0
959,-2.736788728,-1.45300836,-3.244058531,0,-2.413655847,0,0,0,-2.079878699,0,0,0,0,0,0
960,-1.991549168,-1.958619415,-1.488706845,0,-1.317340736,0,0,0,-2.846168509,0,0,0,0,0,0
961,0.336630342,0.389337047,0.471662239,0,1.049348896,0,0,0,-1.012917266,0,0,0,0,0,0
962,-0.674011863,0.073393918,0.552048419,0,0.10559637,0,0,0,-0.324162555,0,0,0,0,0,0
963,-1.65822275,0.421335586,-0.357672443,0,0.156698996,0,0,0,-2.167093171,0,0,0,0,0,0
964,-2.023611603,-1.294989738,-2.029416874,0,-1.346687493,0,0,0,-2.528044857,0,0,0,0,0,0
965,-0.683251119,0.428627064,-0.151514382,0,-0.381130657,0,0,0,-0.216388929,0,0,0,0,0,0
966,-2.186296908,-0.096653219,-0.127517785,0,-0.556924707,0,0,0,-0.784339467,0,0,0,0,0,0
967,-1.175115166,0.687870591,-1.354927025,0,-0.98515106,0,0,0,-1.079022206,0,0,0,0,0,0
968,-0.999922242,-0.119656091,-0.162966685,0,-0.396530185,0,0,0,-1.382133626,0,0,0,0,0,0
969,0.038166461,0.369814063,-0.341733148,0,-0.110573691,0,0,0,0.028540142,0,0,0,0,0,0
970,-3.345123582,-2.018167561,-2.623880619,0,-2.091904678,0,0,0,-2.660046442,0,0,0,0,0,0
971,-1.417143792,-1.397733375,-1.399503536,0,-0.894037803,0,0,0,-3.007599893,0,0,0,0,0,0
972,-1.565439674,-0.118161349,0.21591936,0,0.191375613,0,0,0,-0.315644835,0,0,0,0,0,0
973,0.316530683,0.806739442,0.678500776,0,0.714879738,0,0,0,0.380029975,0,0,0,0,0,0
974,-0.897646405,-0.826377686,-0.767543925,0,-0.945349417,0,0,0,-1.26237854,0,0,0,0,0,0
975,-1.550914155,0.253493654,-1.547996641,0,-0.81932426,0,0,0,-1.856759475,0,0,0,0,0,0
976,-1.375741761,-0.52246538,-1.486767833,0,-1.006046069,0,0,0,-1.384536284,0,0,0,0,0,0
977,-1.7689794,0.282231442,-1.307897569,0,-0.714812307,0,0,0,-1.153072343,0,0,0,0,0,0
978,-0.142098434,0.187787311,1.02615503,0,0.484829804,0,0,0,-0.698600821,0,0,0,0,0,0
979,-1.394625789,-0.743035702,-1.662975474,0,-0.285270213,0,0,0,-0.531471659,0,0,0,0,0,0
980,-2.045312803,-1.716461844,-0.147471199,0,-0.423067381,0,0,0,-1.066048865,0,0,0,0,0,0
981,-0.652798991,1.041856273,0.621768419,0,0.459537302,0,0,0,-0.81302374,0,0,0,0,0,0
982,-2.80506335,-1.537088488,-0.874995997,0,-1.268443776,0,0,0,-2.612047942,0,0,0,0,0,0
983,-0.696899861,0.321895144,-0.437363384,0,0.147823738,0,0,0,-1.500060883,0,0,0,0,0,0
984,-1.575382242,0.52964898,-1.644502961,0,-0.997550032,0,0,0,-2.772294143,0,0,0,0,0,0
985,-1.64714344,0.431985619,-0.692758874,0,-1.690704081,0,0,0,-1.535155013,0,0,0,0,0,0
986,-2.098759267,-2.648222991,-2.639055705,0,-2.41397371,0,0,0,-3.146885344,0,0,0,0,0,0
987,-1.812514206,-0.418706796,-0.320241627,0,-0.8168178,0,0,0,-0.736802537,0,0,0,0,0,0
988,-0.77075439,0.825494295,-0.860792263,0,0.055210204,0,0,0,-0.828152,0,0,0,0,0,0
989,-0.736183419,0.478453624,-0.663844392,0,-0.172779847,0,0,0,-1.878493892,0,0,0,0,0,0
990,-1.415472819,0.081154579,-1.426297699,0,-1.064333142,0,0,0,-1.143996402,0,0,0,0,0,0
